record_id,city,state,zone_type,date,year,month,day_of_week,season,population,aqi,pm2_5,pm10,no2,so2,co,o3,nh3,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,num_vehicles,num_industries,green_cover_pct,monitoring_stations,hospital_admissions,respiratory_cases,cardiovascular_cases,aqi_category,health_risk_score,data_source,data_quality_flag
644,Mumbai,Maharashtra,Industrial,2023-11-21,2023,11,Tuesday,Winter,12478447,226.1,104.6,183.48,66.77,46.33,5.8,141.45,20.27,32.6,49.0,9.8,0,2870140,18186,28.0,11,991,435,227,,,State PCB,Unverified
645,Vadodara,Gujarat,Industrial,2023-08-10,2023,8,Thursday,Monsoon,1670806,158.0,91.68,100.48,21.06,8.23,7.78,62.62,27.12,15.3,100,1.2,8.5,398269,1255,39.7,10,81,42,19,,,Satellite,Verified
646,Ahmedabad,Gujarat,Industrial,2023-06-01,2023,6,Thursday,Monsoon,5570585,148.5,61.01,75.79,60.78,32.94,10.77,143.45,28.38,35.8,77.5,12.5,0,1783849,4658,32.0,19,245,144,41,,,CPCB,Verified
647,Srinagar,Jammu & Kashmir,Tourist,2023-05-08,2023,5,Monday,Summer,1180570,150.0,71.96,84.9,35.1,74.22,5.87,50.68,39.88,34.5,69.8,10.0,2.1,271437,780,11.9,22,77,35,14,,,Ground Sensor,Auto
648,Amritsar,Punjab,Tourist,2023-06-22,2023,6,Thursday,Monsoon,1132761,158.0,68.59,99.04,8.82,38.67,10.74,39.46,43.35,36.2,65.3,7.4,5.8,353395,867,32.8,19,42,23,12,,,CPCB,Unverified
649,Ludhiana,Punjab,Industrial,2023-05-05,2023,5,Friday,Summer,1618879,117.4,35.45,75.63,39.44,47.93,9.45,119.71,20.71,42.4,30.2,0.4,0,504921,1819,21.6,17,73,48,17,,,Satellite,Manual Entry
650,Ranchi,Jharkhand,Industrial,2022-06-21,2022,6,Tuesday,Monsoon,1073440,139.2,63.07,124.34,81.19,19.48,7.25,115.28,21.68,37.6,33.7,21.1,11.7,245780,1345,8.3,25,54,31,9,,,Satellite,Verified
651,Bangalore,Karnataka,IT Hub,2022-01-07,2022,1,Friday,Winter,8443675,38.3,21.63,19.8,137.45,46.11,5.36,104.15,12.37,32.1,57.3,20.9,0,2707067,14345,18.6,4,616,259,92,,,Ground Sensor,Unverified
651,Bangalore,Karnataka,IT Hub,2022-01-07,2022,1,Friday,Winter,8443675,38.3,21.63,19.8,137.45,46.11,5.36,104.15,12.37,32.1,57.3,20.9,0,2707067,14345,18.6,4,616,259,92,,,Ground Sensor,Unverified
652,Rajkot,Gujarat,Industrial,2022-06-21,2022,6,Tuesday,Monsoon,1286995,138.5,79.77,85.22,85.85,7.66,2.75,125.76,35.67,29.3,51.2,19.6,26.3,259291,1814,30.0,4,94,55,22,,,CPCB,Verified
653,Visakhapatnam,Andhra Pradesh,Coastal,2022-09-08,2022,9,Thursday,Monsoon,1728128,56.3,20.32,40.58,35.96,33.7,8.72,72.52,35.6,32.7,53.7,8.8,10.9,447454,1538,10.4,7,57,32,10,,,CPCB,Manual Entry
654,Bangalore,Karnataka,IT Hub,2023-09-26,2023,9,Tuesday,Monsoon,8443675,132.2,43.24,109.3,78.03,45.48,4.53,105.5,12.81,30.1,64.0,18.5,0,2898372,12396,22.7,25,373,200,67,,,State PCB,Verified
655,Surat,Gujarat,Industrial,2022-07-06,2022,7,Wednesday,Monsoon,4467797,122.8,57.72,91.6,68.63,53.34,10.76,115.26,40.17,37.3,45.4,5.4,0,1222442,3818,14.8,21,214,127,54,,,State PCB,Manual Entry
656,Vadodara,Gujarat,Industrial,2022-11-12,2022,11,Saturday,Winter,1670806,138.4,52.58,75.94,125.62,55.62,15.8,84.1,8.92,23.3,69.4,17.4,1.4,546560,2283,9.7,17,148,81,38,,,Ground Sensor,Verified
657,Hyderabad,Telangana,IT Hub,2023-08-08,2023,8,Tuesday,Monsoon,6809970,104.7,33.15,62.67,81.84,30.1,6.11,84.7,6.51,30.7,17.6,12.8,0,1872149,12751,35.1,6,275,122,74,,,Satellite,Auto
658,Amritsar,Punjab,Tourist,2022-02-25,2022,2,Friday,Winter,1132761,271.8,126.21,154.72,150.04,34.86,11.95,98.86,47.05,35.2,44.0,4.2,0.8,271163,924,25.6,8,135,82,27,,,Ground Sensor,Verified
659,Faridabad,Haryana,Industrial,2022-02-11,2022,2,Friday,Winter,1394000,200.5,78.31,174.21,113.39,92.54,18.06,94.6,6.36,34.2,94.7,16.6,2.4,423431,2575,28.1,21,144,58,24,,,CPCB,Verified
660,Lucknow,Uttar Pradesh,Administrative,2022-07-23,2022,7,Saturday,Monsoon,2815601,121.7,53.96,92.67,68.13,14.6,7.03,45.52,1.24,20.2,71.4,14.0,24.5,551288,5493,11.1,9,110,45,18,,,Ground Sensor,Auto
661,Indore,Madhya Pradesh,Commercial,2023-11-08,2023,11,Wednesday,Winter,1994397,,109.66,158.76,31.85,47.17,2.82,138.73,3.05,31.0,56.2,11.0,3.4,610761,2580,34.9,9,127,60,36,,,State PCB,Auto
662,Nagpur,Maharashtra,Commercial,2022-12-12,2022,12,Monday,Winter,2405665,235.2,85.27,118.87,41.54,75.32,14.2,59.19,26.53,36.3,88.3,13.2,2.6,442307,3217,39.4,21,147,81,42,,,State PCB,Unverified
663,Agra,Uttar Pradesh,Tourist,2022-10-21,2022,10,Friday,Post-Monsoon,1585704,147.3,80.57,85.06,123.79,95.51,6.69,69.46,39.76,29.0,72.1,2.9,10.2,478350,2145,37.9,6,136,86,32,,,Ground Sensor,Verified
664,Bangalore,Karnataka,IT Hub,2022-10-10,2022,10,Monday,Post-Monsoon,8443675,157.2,56.15,137.39,84.56,54.57,7.34,119.13,7.39,31.5,47.3,20.8,4.0,1744032,6005,29.6,18,516,214,86,,,Ground Sensor,Manual Entry
665,Delhi,Delhi,Urban,2022-06-20,2022,6,Monday,Monsoon,16787941,85.6,44.12,75.77,43.08,52.24,0.62,49.67,7.2,26.3,54.3,20.5,16.2,3766886,30152,13.9,25,835,505,205,,,CPCB,Unverified
666,Delhi,Delhi,Urban,2022-05-08,2022,5,Sunday,Summer,16787941,110.8,33.79,71.47,120.52,84.42,9.55,119.89,23.12,15.5,76.3,7.9,0,4706010,27995,42.8,11,1088,528,300,,,CPCB,Unverified
667,Ghaziabad,Uttar Pradesh,Industrial,2022-09-15,2022,9,Thursday,Monsoon,1636068,94.5,29.61,49.51,17.28,47.83,1.71,46.94,40.5,28.1,58.3,5.8,7.1,371303,3132,5.5,6,45,23,7,,,Satellite,Auto
668,Kolkata,West Bengal,Urban,2022-06-01,2022,6,Wednesday,Monsoon,4496694,142.2,67.95,120.5,16.42,23.03,1.04,30.98,25.91,24.9,65.0,20.9,12.9,1063304,8782,43.2,18,199,96,58,,,Ground Sensor,Unverified
669,Kolkata,West Bengal,Urban,2023-12-22,2023,12,Friday,Winter,4496694,186.8,80.4,119.45,146.35,78.02,9.77,111.44,30.21,29.4,46.5,12.1,0,1573658,7669,37.4,17,489,284,84,,,Ground Sensor,Auto
670,Patna,Bihar,Administrative,2022-06-02,2022,6,Thursday,Monsoon,1684222,83.5,27.04,61.32,50.78,50.48,7.98,81.75,2.57,36.1,57.4,7.4,10.8,397739,2330,28.5,24,71,45,11,,,Satellite,Verified
671,Mumbai,Maharashtra,Industrial,2023-11-02,2023,11,Thursday,Winter,12478447,177.5,94.16,127.94,140.36,66.11,14.91,111.98,35.13,33.9,44.5,9.7,0,2917875,9460,28.6,23,1076,626,167,,,Ground Sensor,Auto
672,Faridabad,Haryana,Industrial,2023-09-13,2023,9,Wednesday,Monsoon,1394000,41.3,18.93,28.76,25.95,7.41,5.41,77.07,6.89,18.7,73.9,12.0,0,466115,2694,24.4,21,20,10,5,,,State PCB,Unverified
673,Ludhiana,Punjab,Industrial,2022-11-27,2022,11,Sunday,Winter,1618879,133.1,67.44,94.0,105.01,37.36,12.24,34.81,30.92,30.1,62.6,9.9,2.4,534525,2868,7.0,17,136,60,24,,,State PCB,Verified
674,Chennai,Tamil Nadu,Coastal,2023-02-25,2023,2,Saturday,Winter,7088000,127.9,40.46,72.03,116.47,9.88,17.01,101.61,5.66,45.0,40.2,22.1,0,1559259,10819,40.4,21,442,252,105,,,State PCB,Verified
675,Chennai,Tamil Nadu,Coastal,2023-04-01,2023,4,Saturday,Summer,7088000,238.3,109.93,178.84,127.71,82.04,8.66,125.99,42.72,25.0,100,9.5,3.7,1442414,11601,25.5,10,717,476,145,,,Ground Sensor,Manual Entry
676,Indore,Madhya Pradesh,Commercial,2022-01-12,2022,1,Wednesday,Winter,1994397,141.5,65.35,74.26,17.96,63.71,9.2,61.63,33.66,30.4,48.9,14.9,5.8,460555,2203,25.4,18,104,62,30,,,Satellite,Unverified
677,Agra,Uttar Pradesh,Tourist,2023-11-18,2023,11,Saturday,Winter,1585704,34.3,11.83,27.09,74.38,106.04,14.31,130.23,33.56,36.0,65.6,12.6,0,355151,2673,6.8,20,91,47,18,,,State PCB,Auto
678,Lucknow,Uttar Pradesh,Administrative,2023-11-22,2023,11,Wednesday,Winter,2815601,278.4,158.14,216.1,99.96,42.0,8.36,33.91,46.62,14.2,40.7,7.3,0,593791,4110,16.3,22,355,240,90,,,State PCB,Manual Entry
679,Srinagar,Jammu & Kashmir,Tourist,2023-09-19,2023,9,Tuesday,Monsoon,1180570,68.2,30.94,38.25,44.13,12.35,4.05,70.17,8.83,30.7,84.1,8.8,5.9,267737,1558,36.1,11,26,17,7,,,State PCB,Verified
680,Jodhpur,Rajasthan,Tourist,2023-03-23,2023,3,Thursday,Summer,1137815,228.3,77.89,137.74,69.02,87.22,12.56,77.87,29.21,18.0,72.7,16.7,2.3,246287,1984,19.3,22,86,53,22,,,State PCB,Unverified
681,Rajkot,Gujarat,Industrial,2023-02-22,2023,2,Wednesday,Winter,1286995,223.5,115.32,191.74,66.63,110.01,1.59,53.09,28.26,31.5,74.9,15.0,1.4,267884,2393,10.0,6,106,52,18,,,CPCB,Unverified
682,Rajkot,Gujarat,Industrial,2022-10-24,2022,10,Monday,Post-Monsoon,1286995,143.8,54.95,117.23,66.96,82.06,8.78,116.24,44.93,30.7,56.9,2.7,0.4,361739,1750,41.3,3,80,33,18,,,Ground Sensor,Unverified
683,Kolkata,West Bengal,Urban,2022-10-06,2022,10,Thursday,Post-Monsoon,4496694,202.0,91.94,181.45,115.92,81.58,11.43,139.49,31.7,31.1,83.8,9.5,0,1424598,3927,22.6,19,508,263,123,,,Satellite,Verified
684,Surat,Gujarat,Industrial,2022-12-15,2022,12,Thursday,Winter,4467797,118.0,56.24,105.22,137.75,12.18,3.22,37.52,30.36,34.5,95.0,15.8,0,991347,8458,24.0,16,368,152,61,,,CPCB,Unverified
685,Ghaziabad,Uttar Pradesh,Industrial,2023-09-03,2023,9,Sunday,Monsoon,1636068,28.6,15.53,16.69,33.44,26.86,8.09,36.35,26.22,24.8,58.8,17.8,21.2,308162,2276,26.2,21,39,19,6,,,CPCB,Manual Entry
686,Srinagar,Jammu & Kashmir,Tourist,2023-01-21,2023,1,Saturday,Winter,1180570,212.5,127.41,164.25,56.19,101.82,18.19,99.74,22.14,22.0,69.5,8.7,1.9,377112,2239,22.7,20,99,65,22,,,Ground Sensor,Manual Entry
687,Ludhiana,Punjab,Industrial,2022-11-23,2022,11,Wednesday,Winter,1618879,,,171.8,79.47,32.46,16.58,53.55,20.82,26.9,52.2,14.2,0,384008,1511,18.9,4,99,58,23,,,Ground Sensor,Unverified
688,Ranchi,Jharkhand,Industrial,2022-07-11,2022,7,Monday,Monsoon,1073440,44.9,15.05,25.16,22.44,46.61,5.29,145.36,24.44,24.2,45.6,15.5,14.8,205506,581,8.7,19,19,9,5,,,Satellite,Auto
689,Delhi,Delhi,Urban,2022-01-07,2022,1,Friday,Winter,16787941,196.1,59.72,135.3,93.51,48.59,15.13,148.91,7.26,5.8,68.7,9.4,0,4289235,28176,44.8,16,835,534,181,,,State PCB,Auto
690,Chennai,Tamil Nadu,Coastal,2022-05-31,2022,5,Tuesday,Summer,7088000,61.5,31.93,53.38,17.47,49.12,4.2,118.76,24.46,29.0,78.2,7.0,0,2182643,4055,19.7,11,212,146,52,,,State PCB,Manual Entry
691,Bangalore,Karnataka,IT Hub,2022-05-07,2022,5,Saturday,Summer,8443675,99.0,36.61,62.34,41.64,71.25,16.18,54.89,2.54,17.1,74.4,10.4,0,2190526,13591,10.6,9,431,281,69,,,Ground Sensor,Manual Entry
692,Ludhiana,Punjab,Industrial,2023-07-05,2023,7,Wednesday,Monsoon,1618879,69.8,33.82,55.47,88.11,42.12,7.13,126.03,5.16,15.2,73.0,12.4,0,372163,2367,39.7,20,91,49,14,,,State PCB,Verified
693,Jodhpur,Rajasthan,Tourist,2023-05-02,2023,5,Tuesday,Summer,1137815,137.2,63.49,112.53,19.14,70.18,15.9,127.47,13.49,29.0,57.1,8.2,0,394146,1123,40.8,13,55,35,10,,,Satellite,Verified
694,Delhi,Delhi,Urban,2023-12-18,2023,12,Monday,Winter,16787941,343.9,184.45,273.78,93.26,82.09,8.75,81.64,15.04,40.7,38.4,9.9,3.0,3747025,31480,38.0,9,2534,1212,542,,,Satellite,Verified
695,Bhopal,Madhya Pradesh,Administrative,2023-09-10,2023,9,Sunday,Monsoon,1795648,64.5,34.53,35.02,60.45,40.36,10.28,114.38,16.7,22.0,53.6,9.6,0,479660,1585,28.2,21,76,39,18,,,State PCB,Verified
696,Lucknow,Uttar Pradesh,Administrative,2022-11-19,2022,11,Saturday,Winter,2815601,137.4,61.04,107.32,142.98,17.99,17.75,108.53,13.44,29.6,96.2,23.4,0,765494,5477,13.1,20,230,104,39,,,Ground Sensor,Unverified
697,Visakhapatnam,Andhra Pradesh,Coastal,2022-08-30,2022,8,Tuesday,Monsoon,1728128,,,56.08,60.8,34.67,0.7,139.59,8.7,42.1,70.1,9.2,19.1,582562,2708,6.8,6,73,33,12,,,State PCB,Unverified
698,Jodhpur,Rajasthan,Tourist,2022-01-03,2022,1,Monday,Winter,1137815,318.6,97.14,247.47,73.43,52.57,3.03,138.31,25.89,19.9,38.1,1.9,0,297816,1228,19.9,5,65,27,12,,,State PCB,Manual Entry
699,Srinagar,Jammu & Kashmir,Tourist,2022-11-23,2022,11,Wednesday,Winter,1180570,117.1,38.13,82.48,21.29,57.67,9.25,117.64,42.95,18.7,51.7,8.9,0,330653,2063,35.9,3,46,18,8,,,Ground Sensor,Unverified
700,Mumbai,Maharashtra,Industrial,2023-01-14,2023,1,Saturday,Winter,12478447,325.9,177.67,199.3,64.73,84.93,8.4,128.43,17.24,30.0,56.5,0.3,4.5,3073301,11268,19.8,5,1122,753,234,,,State PCB,Manual Entry
701,Mumbai,Maharashtra,Industrial,2023-04-03,2023,4,Monday,Summer,12478447,116.1,56.22,100.88,82.57,69.23,8.04,87.96,1.74,27.0,64.9,2.0,0,2870219,8875,11.4,22,813,463,197,,,CPCB,Unverified
702,Vadodara,Gujarat,Industrial,2023-03-20,2023,3,Monday,Summer,1670806,175.5,82.04,124.27,87.87,15.26,8.99,108.68,32.4,28.6,52.4,22.6,2.4,422527,1745,5.9,22,127,72,36,,,CPCB,Verified
702,Vadodara,Gujarat,Industrial,2023-03-20,2023,3,Monday,Summer,1670806,175.5,82.04,124.27,87.87,15.26,8.99,108.68,32.4,28.6,52.4,22.6,2.4,422527,1745,5.9,22,127,72,36,,,CPCB,Verified
703,Kolkata,West Bengal,Urban,2023-04-17,2023,4,Monday,Summer,4496694,148.3,66.15,91.42,21.92,67.21,8.34,70.06,10.06,36.9,71.3,14.5,0,919983,2868,15.7,8,241,125,41,,,Ground Sensor,Manual Entry
704,Visakhapatnam,Andhra Pradesh,Coastal,2023-08-25,2023,8,Friday,Monsoon,1728128,109.7,56.18,98.54,80.42,44.31,4.36,139.11,6.16,29.2,31.5,9.0,0,324392,1991,10.1,14,100,40,23,,,CPCB,Verified
705,Amritsar,Punjab,Tourist,2022-02-20,2022,2,Sunday,Winter,1132761,793.7,91.39,188.99,156.5,101.34,9.02,143.58,23.51,,70.5,15.9,0,238102,843,36.5,3,126,62,32,,,State PCB,Unverified
706,Rajkot,Gujarat,Industrial,2022-09-26,2022,9,Monday,Monsoon,1286995,91.2,31.09,60.92,39.63,56.29,10.43,123.33,19.28,22.2,53.1,12.2,0,384377,2475,29.4,17,38,21,11,,,CPCB,Verified
707,Surat,Gujarat,Industrial,2022-07-10,2022,7,Sunday,Monsoon,4467797,140.1,60.0,111.96,11.1,24.15,10.67,132.09,22.59,29.9,50.2,18.4,9.5,1419162,6212,41.2,23,,65,36,,,Satellite,Manual Entry
708,Rajkot,Gujarat,Industrial,2022-10-28,2022,10,Friday,Post-Monsoon,1286995,169.7,91.5,120.27,66.54,55.98,4.31,131.47,17.89,39.4,46.6,9.3,0,414639,813,44.1,9,96,59,27,,,CPCB,Unverified
709,Jodhpur,Rajasthan,Tourist,2022-03-14,2022,3,Monday,Summer,1137815,148.2,46.04,93.8,29.6,69.41,11.14,72.43,34.55,43.3,77.7,14.8,9.0,357744,1183,18.5,7,43,27,11,,,CPCB,Auto
710,Ranchi,Jharkhand,Industrial,2022-10-07,2022,10,Friday,Post-Monsoon,1073440,226.0,118.31,153.45,89.65,25.71,13.09,52.68,15.68,26.9,47.3,11.0,0.2,339243,1152,16.9,7,109,73,32,,,Satellite,Manual Entry
711,Delhi,Delhi,Urban,2023-04-02,2023,4,Sunday,Summer,16787941,178.6,97.33,155.55,96.27,37.96,7.71,63.62,4.92,32.6,57.1,3.1,0,3049607,9250,6.7,23,1605,1076,318,,,CPCB,Verified
712,Jodhpur,Rajasthan,Tourist,2022-08-28,2022,8,Sunday,Monsoon,1137815,111.4,36.78,90.44,85.17,9.08,11.1,22.48,17.1,30.0,46.7,25.8,2.9,340728,855,14.4,11,38,23,7,,,CPCB,Unverified
713,Mumbai,Maharashtra,Industrial,2022-03-26,2022,3,Saturday,Summer,12478447,124.7,62.34,71.42,120.04,70.26,14.91,66.45,48.14,43.8,62.6,12.6,0,2353828,12219,41.3,14,906,596,262,,,Satellite,Auto
714,Meerut,Uttar Pradesh,Industrial,2023-09-25,2023,9,Monday,Monsoon,1309023,73.8,23.12,61.56,15.74,28.67,2.45,36.79,30.15,35.3,77.8,13.7,4.0,378916,2448,44.3,12,29,18,4,,,State PCB,Manual Entry
715,Ludhiana,Punjab,Industrial,2022-01-13,2022,1,Thursday,Winter,1618879,66.8,24.12,57.38,32.25,36.13,3.26,24.09,11.51,38.6,67.8,16.8,0.4,311215,1537,31.2,22,47,20,8,,,State PCB,Manual Entry
716,Kanpur,Uttar Pradesh,Industrial,2022-09-07,2022,9,Wednesday,Monsoon,2920496,150.4,60.47,77.93,39.5,5.62,4.81,83.3,47.09,21.4,63.9,12.1,0,976910,3858,15.5,25,90,46,19,,,Ground Sensor,Manual Entry
717,Rajkot,Gujarat,Industrial,2023-11-28,2023,11,Tuesday,Winter,1286995,102.3,34.54,87.56,47.54,27.35,17.92,59.88,35.25,43.9,56.6,17.9,1.5,331968,2108,11.4,14,52,26,7,,,CPCB,Auto
718,Pune,Maharashtra,Industrial,2023-01-24,2023,1,Tuesday,Winter,3124458,166.3,69.41,102.17,84.74,33.75,12.52,101.61,33.41,31.9,28.8,7.4,1.6,738231,2008,30.7,16,151,96,35,,,CPCB,Manual Entry
719,Ahmedabad,Gujarat,Industrial,2022-01-06,2022,1,Thursday,Winter,5570585,235.4,115.63,208.03,99.59,50.47,5.84,21.81,44.43,33.9,73.2,2.0,3.4,1586309,2839,41.5,13,599,299,177,,,Ground Sensor,Manual Entry
720,Ranchi,Jharkhand,Industrial,2023-08-03,2023,8,Thursday,Monsoon,1073440,108.8,52.02,80.25,42.44,13.17,0.88,143.92,12.77,25.4,40.3,1.1,14.1,219034,1132,23.5,3,41,17,8,,,State PCB,Verified
721,Srinagar,Jammu & Kashmir,Tourist,2023-04-01,2023,4,Saturday,Summer,1180570,22.8,7.61,18.67,112.86,24.12,12.54,20.8,10.26,26.5,48.4,7.1,0,345013,709,27.9,18,61,33,10,,,Satellite,Verified
722,Patna,Bihar,Administrative,2022-04-19,2022,4,Tuesday,Summer,1684222,153.2,55.68,99.37,77.58,12.23,9.94,60.68,37.73,18.6,51.7,5.7,0.5,462356,954,14.5,20,66,46,13,,,State PCB,Verified
723,Vadodara,Gujarat,Industrial,2023-01-20,2023,1,Friday,Winter,1670806,149.2,71.99,83.81,153.93,57.36,4.2,86.18,17.25,39.8,32.9,1.2,0,339971,2645,13.6,12,149,59,26,,,State PCB,Unverified
724,Varanasi,Uttar Pradesh,Tourist,2022-06-09,2022,6,Thursday,Monsoon,1198491,114.1,43.76,102.08,61.52,44.88,10.43,131.83,37.64,29.3,100,18.5,24.0,360496,1859,10.1,23,61,37,15,,,CPCB,Manual Entry
725,Srinagar,Jammu & Kashmir,Tourist,2023-12-14,2023,12,Thursday,Winter,1180570,154.8,53.36,130.15,34.11,53.09,7.99,140.95,35.08,34.2,71.7,16.4,9.0,364892,1481,20.8,3,50,33,10,,,CPCB,Manual Entry
726,Rajkot,Gujarat,Industrial,2023-09-02,2023,9,Saturday,Monsoon,1286995,106.8,46.69,68.61,82.01,9.15,6.22,37.16,4.48,42.9,71.8,12.5,0,424950,1967,29.3,8,67,36,13,,,State PCB,Verified
727,Faridabad,Haryana,Industrial,2022-01-30,2022,1,Sunday,Winter,1394000,135.8,51.48,113.65,128.25,93.22,2.06,70.32,8.95,14.9,45.2,12.9,2.9,366293,1744,38.6,15,106,60,21,,,CPCB,Auto
728,Ahmedabad,Gujarat,Industrial,2023-12-19,2023,12,Tuesday,Winter,5570585,147.1,69.3,120.88,69.76,13.35,12.5,121.24,39.38,30.8,58.3,13.5,4.9,1188645,5343,18.8,12,338,207,79,,,Ground Sensor,Unverified
729,Indore,Madhya Pradesh,Commercial,2022-07-14,2022,7,Thursday,Monsoon,1994397,88.6,30.02,50.29,18.61,53.37,1.65,58.42,8.2,29.7,80.1,19.3,26.4,475461,2955,32.2,19,64,30,11,,,CPCB,Auto
730,Agra,Uttar Pradesh,Tourist,2023-12-05,2023,12,Tuesday,Winter,1585704,88.6,51.33,49.55,50.98,39.67,17.36,31.0,30.44,19.2,53.6,7.7,2.1,349967,1111,44.0,8,89,62,25,,,CPCB,Manual Entry
731,Vadodara,Gujarat,Industrial,2022-08-30,2022,8,Tuesday,Monsoon,1670806,133.3,48.97,80.53,24.19,49.61,9.17,51.32,4.86,35.9,26.5,6.0,2.2,406935,2636,41.6,21,60,32,15,,,Ground Sensor,Manual Entry
732,Faridabad,Haryana,Industrial,2023-04-10,2023,4,Monday,Summer,1394000,65.3,33.69,58.5,98.33,83.28,15.16,63.62,10.77,35.3,81.0,10.7,0,315107,1505,37.3,16,96,60,19,,,Satellite,Unverified
733,Chennai,Tamil Nadu,Coastal,2022-07-01,2022,7,Friday,Monsoon,7088000,47.6,19.2,30.87,51.68,54.84,6.6,140.29,46.91,33.9,51.5,16.7,12.2,2192113,9880,20.9,17,232,158,54,,,State PCB,Verified
734,Indore,Madhya Pradesh,Commercial,2022-10-10,2022,10,Monday,Post-Monsoon,1994397,197.3,101.65,176.56,47.07,40.63,16.84,57.17,49.89,33.8,87.8,9.5,0,663205,3812,17.4,25,151,74,29,,,Ground Sensor,Auto
735,Ahmedabad,Gujarat,Industrial,2023-11-05,2023,11,Sunday,Winter,5570585,152.9,81.2,90.26,162.0,78.47,1.07,89.44,34.63,41.7,92.9,17.9,0,1137263,3790,42.3,11,530,299,86,,,State PCB,Manual Entry
736,Ghaziabad,Uttar Pradesh,Industrial,2023-11-05,2023,11,Sunday,Winter,1636068,151.9,65.31,131.02,136.82,34.27,17.84,104.56,34.26,44.7,82.4,14.1,0,474750,2820,40.0,7,98,54,26,,,Ground Sensor,Auto
737,Indore,Madhya Pradesh,Commercial,2022-05-16,2022,5,Monday,Summer,1994397,114.7,54.29,75.74,50.19,21.03,8.02,34.49,45.64,26.5,55.1,12.8,0,635413,3431,19.7,23,103,43,29,,,CPCB,Verified
738,Mumbai,Maharashtra,Industrial,2022-06-05,2022,6,Sunday,Monsoon,12478447,35.3,18.34,18.6,22.87,29.8,9.58,45.33,21.85,29.2,48.6,9.4,0,3877935,10312,24.8,8,251,161,63,,,State PCB,Verified
739,Pune,Maharashtra,Industrial,2023-01-23,2023,1,Monday,Winter,3124458,121.1,58.94,77.55,37.74,88.43,4.27,113.71,30.45,33.0,89.7,18.5,0,745104,4932,31.4,9,210,106,59,,,State PCB,Unverified
740,Bangalore,Karnataka,IT Hub,2023-10-18,2023,10,Wednesday,Post-Monsoon,8443675,113.7,41.84,84.85,129.96,60.31,3.63,57.35,42.79,14.2,46.4,-4.8,1.6,2028057,5858,6.4,15,578,246,117,,,Ground Sensor,Verified
741,Visakhapatnam,Andhra Pradesh,Coastal,2022-07-11,2022,7,Monday,Monsoon,1728128,68.8,28.69,48.13,86.67,46.75,9.15,127.87,10.8,29.3,60.8,16.3,15.6,415126,3055,27.3,20,98,55,27,,,State PCB,Verified
742,Ranchi,Jharkhand,Industrial,2023-05-20,2023,5,Saturday,Summer,1073440,84.6,36.42,66.26,42.72,76.41,12.98,82.2,16.89,14.7,60.2,8.8,3.6,232762,1649,25.3,23,40,27,11,,,Satellite,Manual Entry
743,Bangalore,Karnataka,IT Hub,2022-12-21,2022,12,Wednesday,Winter,8443675,379.3,177.55,291.37,128.05,23.2,17.26,148.81,31.94,33.2,89.8,10.8,2.1,1782602,15474,7.0,15,1248,625,256,,,Ground Sensor,Unverified
744,Chennai,Tamil Nadu,Coastal,2023-10-26,2023,10,Thursday,Post-Monsoon,7088000,172.7,72.39,141.16,48.4,80.49,0.71,106.97,12.23,29.8,44.1,10.1,4.7,1454773,12990,31.4,19,352,222,62,,,Ground Sensor,Unverified
745,Coimbatore,Tamil Nadu,Industrial,2023-04-30,2023,4,Sunday,Summer,1061447,196.9,97.87,128.87,48.97,28.34,8.14,67.0,13.32,32.4,65.5,10.4,0,206665,2086,31.9,13,58,24,15,,,CPCB,Verified
746,Coimbatore,Tamil Nadu,Industrial,2023-01-20,2023,1,Friday,Winter,1061447,137.6,54.54,98.93,69.09,26.41,10.39,20.07,7.72,25.0,59.5,18.4,1.4,303433,1568,17.3,9,43,26,7,,,Ground Sensor,Auto
747,Indore,Madhya Pradesh,Commercial,2023-06-29,2023,6,Thursday,Monsoon,1994397,103.5,48.64,70.54,10.5,57.46,5.54,29.65,21.89,32.5,51.0,17.2,0,421842,2307,18.6,21,67,42,14,,,Ground Sensor,Auto
748,Kanpur,Uttar Pradesh,Industrial,2022-08-31,2022,8,Wednesday,Monsoon,2920496,149.7,87.13,115.83,81.76,43.03,3.73,34.99,5.49,12.2,62.2,6.7,19.0,859383,4901,6.8,6,222,100,37,,,Satellite,Verified
749,Ludhiana,Punjab,Industrial,2022-12-24,2022,12,Saturday,Winter,1618879,358.8,159.99,233.68,166.95,66.12,9.96,139.82,24.52,27.9,59.1,5.2,3.4,400282,1560,27.9,21,233,123,48,,,Satellite,Verified
750,Patna,Bihar,Administrative,2022-07-26,2022,7,Tuesday,Monsoon,1684222,68.8,34.89,35.33,78.28,5.61,4.8,65.89,35.25,32.9,54.6,12.3,2.2,464942,2399,30.4,23,83,44,13,,,Ground Sensor,Unverified
751,Surat,Gujarat,Industrial,2022-07-30,2022,7,Saturday,Monsoon,4467797,10,3.15,6.48,45.94,4.2,4.38,34.32,26.92,16.3,67.0,8.1,9.9,863722,4338,38.6,13,67,37,18,,,Satellite,Manual Entry
752,Patna,Bihar,Administrative,2023-11-05,2023,11,Sunday,Winter,1684222,122.6,48.91,74.11,152.77,103.95,15.83,59.96,13.61,30.7,98.2,17.7,0,568863,2330,39.3,11,170,80,43,,,Satellite,Unverified
